X,Y,OBJECTID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,CreationDa,Creator,EditDate,Editor,GlobalID
-157.938499206731,21.3669934426085,356,PERL,Pearl Harbor National Memorial,"20190829",HI,PW,need,National Memorial,Lands,Pearl Harbor,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{635FC0A8-3C81-4A10-8FF9-5EAD6F456585}
-169.448816812037,-14.2488215937977,357,NPSA,National Park of American Samoa,"20160525",AS,PW,"1966567",National Park,Lands,National Park of American Samoa,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{F35C1359-1CD1-4A76-8427-BE339B11FDB4}
-122.423743592825,37.8104704870741,358,SAFR,San Francisco Maritime National Historical Park,"20130219",CA,PW,"1877542",National Historical Park,Lands,San Francisco Maritime,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{ABE1CE17-4774-4101-8906-322B409347AF}
-119.648279800346,44.5382630407021,359,JODA,John Day Fossil Beds National Monument,"20150708",OR,PW,"1133439",National Monument,Lands,John Day Fossil Beds,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{C6EB8BEF-B2D5-4F6A-88BF-8D4C7557BE5C}
-118.350942025437,47.9106216730378,360,LARO,Lake Roosevelt National Recreation Area,"20150422",WA,PW,"1531834",National Recreation Area,Region,Lake Roosevelt,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{4F9455A8-3584-4FF5-BE9C-57868FC10967}
-113.50608391584,43.4043895216419,361,CRMO,Craters of the Moon National Monument,"20170531",ID,PW,"1986829",National Monument,Lands,Craters of the Moon,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{0B74EDF9-1451-4B0A-8604-5EC5FA9B7B8D}
-113.539129806092,43.1587360380946,362,CRMP,Craters of the Moon National Preserve,"20170531",ID,PW,"1986829",National Preserve,Lands,Craters of the Moon,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{CD5E167E-16F1-4535-A00C-1D44EA06D393}
-122.682266594148,48.2069225125454,363,EBLA,Ebey's Landing National Historical Reserve,"20150422",WA,PW,"1888910",National Reserve,Region,Ebey's Landing,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{F394A6D6-DC18-4C1B-994A-6011F2BB4443}
-122.134291393744,42.9450670188847,364,CRLA,Crater Lake National Park,"20170605",OR,PW,"1163670",National Park,Lands,Crater Lake,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{3FD12A22-9C95-475C-B989-401643610B7D}
-123.404310825801,42.1045941781437,365,ORCA,Oregon Caves National Monument and Preserve,"20210614",OR,PW,"1147260",National Monument,Lands,Oregon Caves,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{C9E5C2DE-73DF-469D-B15F-C677A56218BC}
-114.248544964261,42.6806606293315,366,MIIN,Minidoka National Historic Site,"20151015",ID,PW,"2766708",National Historic Site,Lands,Minidoka,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{417838D1-0A0B-4418-A190-B728C6C98769}
-116.274778366389,45.7963783907346,367,NEPE,Nez Perce National Historical Park,"20131218",ID,PW,"394735",National Historical Park,Region,Nez Perce,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{E37B4A3F-82ED-4783-9B9F-FF53C1B47287}
-124.065831252161,46.2874532886772,368,LEWI,Lewis and Clark National Historical Park,"20190910",OR,PW,"2055170",National Historical Park,RISD,Lewis and Clark,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{DD593077-C057-4AB3-BFAE-A02E6638A774}
-122.662467367649,45.6237987410697,369,FOVA,Fort Vancouver National Historic Site,"20110303",OR,PW,"1504974",National Historic Site,Lands,Fort Vancouver,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{020C3E7F-5DC1-4225-B39E-8C155D076EF4}
-121.706429148743,46.8546473089976,370,MORA,Mount Rainier National Park,"20151117",WA,PW,"1528416",National Park,Lands,Mount Rainier,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{39E7820B-EB08-49AD-A9D0-9A92F4663141}
-121.3500541406,48.8283704335725,371,NOCA,North Cascades National Park,"20160926",WA,PW,"1528421",National Park,Lands,North Cascades,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{0CD9FB94-3572-46BF-86DF-9B75D1D7F37F}
-120.690293619296,48.3486158121367,372,LACH,Lake Chelan National Recreation Area,"20230623144904",WA,PW,"1528425",National Recreation Area,Lands,Lake Chelan,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{6C204947-B525-4FE8-8701-5E39921E19B8}
-121.069692922212,48.7879003312546,373,ROLA,Ross Lake National Recreation Area,"20180118",WA,PW,"1528419",National Recreation Area,Lands,Ross Lake,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{F2A74C12-7A38-40EE-AFF4-4DE703CBEA49}
-123.534243522408,47.7867434367418,374,OLYM,Olympic National Park,"20150422",WA,PW,"1530459",National Park,Region,Olympic,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{3006CDCB-9BDC-479E-97FB-DCCD02636415}
-123.008717253218,48.4622170195403,375,SAJH,San Juan Island National Historical Park,"20150724",WA,PW,"1534055",National Historical Park,Region,San Juan Island,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{4ADB3F6D-F292-46E7-A3C8-040ABD63128A}
-118.465087048777,46.0429284335335,376,WHMI,Whitman Mission National Historic Site,"20111027",WA,PW,"1531185",National Historic Site,Lands,Whitman Mission,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{C4F2E8FD-3F6D-470B-98AC-9B2A90A82422}
-113.706301541363,42.0671424986064,377,CIRO,City of Rocks National Reserve,"20230620135208",ID,PW,"401309",National Reserve,Lands,City of Rocks,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{D61AD952-E254-4D3E-A3E8-4B94EE2129C1}
-114.939671024608,42.8127983094533,378,HAFO,Hagerman Fossil Beds National Monument,"20080904",ID,PW,"395749",National Monument,Lands,Hagerman Fossil Beds,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{195E78AA-C9AB-4BD6-BFC5-91B9D6490AD8}
-155.834249774875,59.0555143794668,379,ALAG,Alagnak Wild River,"20190321",AK,AK,"2733449",National Wild & Scenic River,Lands,Alagnak,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{7F547929-DC4A-473E-82B4-DF7E300D7A5C}
-157.712450078814,56.8721933413844,380,ANIA,Aniakchak National Preserve,"20190321",AK,AK,"1416034",National Preserve,Lands,Aniakchak,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{E85432A8-6EA6-4A46-98F0-1E698A8836BE}
-158.097263123399,56.9012670588408,381,ANIA,Aniakchak National Monument,"20190321",AK,AK,"1416034",National Monument,Lands,Aniakchak,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{27F91DBB-6738-45DA-B5A6-06BE3F382883}
-164.174060941541,65.9227097498679,382,BELA,Bering Land Bridge National Preserve,"20190321",AK,AK,"1416037",National Preserve,Lands,Bering Land Bridge,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{B4F2A6E2-B0A9-4AD6-A342-C4BD1CAF16D6}
-163.453315407386,67.4292560854649,383,CAKR,Cape Krusenstern National Monument,"20220324",AK,AK,"1416038",National Monument,Lands,Cape Krusenstern,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{A84D45EE-689D-40B2-B322-564CBACA4A15}
-152.006075139991,63.7031059225446,384,DENA,Denali National Preserve,"20220324",AK,AK,"2760439",National Preserve,Lands,Denali,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{02F3AD52-3E70-4278-8B38-3AADDEE87DD1}
-150.602942392506,63.3262890132172,385,DENA,Denali National Park,"20220324",AK,AK,"2760439",National Park,Lands,Denali,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{B4E14A76-B598-4072-93CA-93D47797F94A}
-155.135171295777,66.8833023078489,386,GAAR,Gates of the Arctic National Preserve,"20190321",AK,AK,"1416040",National Preserve,Lands,Gates of the Arctic,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{25845B40-1292-4E2B-B536-C80775C6AB57}
-153.269852483582,67.7622589467075,387,GAAR,Gates of the Arctic National Park,"20190321",AK,AK,"1416040",National Park,Lands,Gates of the Arctic,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{7D794389-B640-4C65-B428-353542F00260}
-138.369932957631,59.1300600821687,388,GLBA,Glacier Bay National Preserve,"20220324",AK,AK,"1416041",National Preserve,Lands,Glacier Bay,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{96D95ABE-100B-42A6-875F-6182E2C4F245}
-136.869106743602,58.827403849921,389,GLBA,Glacier Bay National Park,"20220324",AK,AK,"1416041",National Park,Lands,Glacier Bay,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{48693112-B824-444F-9D77-6C9215B3570D}
-155.391744969423,59.0778593992232,390,KATM,Katmai National Preserve,"20220324",AK,AK,"1416045",National Preserve,Lands,Katmai,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{04F379EB-77A8-4FA9-80C4-407DEE3F0062}
-155.083017030698,58.5104535708275,391,KATM,Katmai National Park,"20220324",AK,AK,"1416045",National Park,Lands,Katmai,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{073528C3-5A69-4076-9F83-F0B30688BF7B}
-150.246569449759,59.8091907250043,392,KEFJ,Kenai Fjords National Park,"20190321",AK,AK,"1419645",National Park,Lands,Kenai Fjords,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{4FC6B8DC-5FC1-4D76-BC5D-FB3701AFA91D}
-135.292636686496,59.6315913638726,393,KLGO,Klondike Gold Rush National Historical Park,"20190321",AK,AK,"1423115",National Historical Park,Lands,Klondike Gold Rush,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{D4167378-C2BA-42C1-A34D-4005FAB19E9F}
-159.062505522908,67.3961753062118,394,KOVA,Kobuk Valley National Park,"20190321",AK,AK,"1416046",National Park,Lands,Kobuk Valley,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{EEF1EA11-3CF5-4175-AB39-478B41E59D62}
-154.131826241625,60.7113974409022,395,LACL,Lake Clark National Preserve,"20220324",AK,AK,"1416049",National Preserve,Lands,Lake Clark,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{764A9D03-0887-4C5C-ABAC-CA1A94F1FA40}
-153.261848606394,60.5885820508814,396,LACL,Lake Clark National Park,"20220324",AK,AK,"1416049",National Park,Lands,Lake Clark,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{EA1FB081-3952-466A-9535-BE5A41C82DE4}
-158.145294013295,67.8584884600693,397,NOAT,Noatak National Preserve,"20190321",AK,AK,"1413640",National Preserve,Lands,Noatak,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{72D29685-5F77-427B-BEF8-D642B46565C0}
-135.315609573653,57.0470244650865,398,SITK,Sitka National Historical Park,"20190321",AK,AK,"1417085",National Historical Park,Lands,Sitka,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{95A0B332-53FC-46F8-96BA-8A3475010B3A}
-142.286574490053,62.2225635831015,399,WRST,Wrangell-St. Elias National Preserve,"20220324",AK,AK,"1416055",National Preserve,Lands,Wrangell - St Elias,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{CFB63DC2-F945-4953-974E-1C24F11D383F}
-143.865990931965,61.2155836894682,400,WRST,Wrangell-St. Elias National Park,"20220324",AK,AK,"1416055",National Park,Lands,Wrangell - St Elias,,NPS_WASO_LANDS,"20241001105625",NPS_WASO_LANDS,{AD2F6D42-443C-4933-8632-572AEA1C99F9}
-143.136254600327,65.0585927966385,401,YUCH,Yukon-Charley Rivers National Preserve,"20190321",AK,AK,"1416058",National Preserve,Lands,Yukon - Charley Rivers,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{EF9C4D5B-00E9-44BA-BED2-31C5431940B7}
-77.0438889618702,38.8864131449076,402,MLKM,"Martin Luther King, Jr., Memorial","20111104",DC,NC,"2002666",National Memorial,Lands,Martin Luther King Jr,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{1C99C147-6CAC-49B5-A9E9-E61EE79C2F74}
-76.3021668612561,37.0065741076961,403,FOMR,Fort Monroe National Monument,"20180418",VA,NE,"2707739	",National Monument,Lands,Fort Monroe,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{78D75F64-A586-48A8-8322-70C78C07CC3E}
-74.1792768125361,40.9168998583243,404,PAGR,Paterson Great Falls National Historical Park,"20150511",NJ,NE,"2053533",National Historical Park,Lands,Paterson Great Falls,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{806AC4CA-D56B-4001-9368-9F24ED79E2CB}
-118.562602675794,35.2266268126806,405,CECH,César E. Chávez National Monument,"20130205",CA,PW,"2754548",National Monument,Lands,César E. Chávez,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{166EE3F6-6ED1-404A-8A18-07D00B1C2F15}
-76.2472040471006,38.4893243800026,406,HATU,Harriet Tubman Underground Railroad National Historical Park,"20230124140528",MD,NE,"2783291",National Historical Park,Lands,Harriet Tubman Underground Railroad,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{F4E86634-4C77-45B8-BA14-E8CE92F3DD37}
-75.5632280479403,39.8344077534475,407,FRST,First State National Historical Park,"20150618",DE,NE,"2756166",National Historical Park,Lands,First State,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{9B29F1B8-2D1D-4811-826A-5F7B3A6D7155}
-83.8898327263702,39.708678492081,408,CHYO,Charles Young Buffalo Soldiers National Monument,"20221108104439",OH,MW,"2736075",National Monument,Lands,Charles Young Buffalo Soldiers,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{5EA7F757-1D30-4175-BDAF-C855D4023E7C}
-76.6493419447136,37.4122495214036,409,CAJO,Captain John Smith Chesapeake National Historic Trail,"20171117",VA,NE,"2783287",National Trails System,Lands,Captain John Smith Chesapeake National Historic Trail,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{2C76811E-282C-4590-B1F4-968BC5AFD104}
-72.7148049241162,42.0725796477093,410,NEEN,New England National Scenic Trail,"20230914095321",CT,NE,,National Scenic Trail,Lands,New England National Scenic Trail,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{152B6E54-1AD4-49A0-9770-B02ADAC77D0E}
-91.8076662770228,46.3922190120221,411,NOCO,North Country National Scenic Trail,"20210304",MI,MW,"1622686",National Scenic Trail,Lands,North Country,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{2CAF2979-94FA-4BEA-9FAA-7A14F86EEF2C}
-106.510588504015,35.9180699379883,412,VALL,Valles Caldera National Preserve,"20240313",NM,IM,"2035517",National Preserve,Lands,Valles Caldera,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{DF84FFB2-C132-4862-AD56-FF67454A5CE6}
-76.5608727478702,42.911565882808,413,HART,Harriet Tubman National Historical Park,"20231215",NY,NE,need,National Historical Park,Lands,Harriet Tubman,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{F597CD47-37A2-48F2-9849-B85DD9617E30}
-71.439390162496,41.9404028129729,414,BLRV,Blackstone River Valley National Historical Park,"20220519",MA,NE,,National Historical Park,Lands,Blackstone River Valley,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{E121D433-0107-4EA9-8888-D7EEBEC0B386}
-158.056338802687,21.3859955233693,415,HONO,Honouliuli National Historic Site,"20150813",HI,PW,"2767391",National Historic Site,Lands,Honouliuli,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{CF1BF2E7-37CB-4CF8-A326-52CB8EF0E32D}
-77.0328034118738,38.8959713446224,416,WWIM,World War I Memorial,"20160913",DC,NC,"531319",National Memorial,Lands,World War I,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{E8B73F73-F05D-449C-A298-6BFD31043F05}
-115.356573924122,36.4021428799081,417,TUSK,Tule Springs Fossil Beds National Monument,"20200831",NV,PW,"2767392",National Monument,Lands,Tule Springs Fossil Beds,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{C86D411A-FE7E-432E-9173-06081129B18D}
-84.3933749356661,35.9359220302323,418,MAPR,Manhattan Project National Historical Park,"20160316",NM,IM,"2775864",National Historical Park,Lands,Manhattan Project,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{DB08EB25-24DC-4896-813D-7142EE884A62}
-97.1761703026199,31.6048910549462,419,WACO,Waco Mammoth National Monument,"20160212",TX,IM,"2775865",National Monument,Lands,Waco Mammoth,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{AFFD91AC-A6E6-42DC-9721-7174CC54FBF5}
-115.089171340779,35.3332670923284,420,CAMO,Castle Mountains National Monument,"20160301",CA,PW,"2775863",National Monument,Lands,Castle Mountain,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{9D1ADBDB-F58E-4909-8405-A13CEB060EFF}
-155.904817542839,19.4041790116455,421,ALKA,Ala Kahakai National Historic Trail,"20231215",HI,PW,"828282",National Trails System,Lands,Ala Kahakai National Historic Trail,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{299C4DED-285D-4B77-B087-D1463B81D6C7}
-74.0016884470221,40.7337682714362,422,STON,Stonewall National Monument,"20160907",NY,NE,"2781516",National Monument,Lands,Stonewall,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{E1F36DE7-4F84-4E9B-BCE7-2A95154DA427}
-68.6915874917804,45.9461484678511,423,KAWW,Katahdin Woods and Waters National Monument,"20180123",ME,NE,"2783292",National Monument,Lands,Katahdin Woods And Waters,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{A2F4C055-8264-4BA7-91E4-6FD3F16176E3}
-86.8146669020656,33.515427702406,424,BICR,Birmingham Civil Rights National Monument,"20171024",AL,SE,"2783289",National Monument,Lands,Birmingham Civil Rights,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{C08C1686-C388-4417-B188-EF733D449A68}
-85.9079718728089,33.634957599722,425,FRRI,Freedom Riders National Monument,"20200923",AL,SE,"2783290",National Monument,Lands,Freedom Riders,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{4FC9E280-8B94-4D61-9200-0987D4F2DF19}
-80.5783185208697,32.3884100424209,426,REER,Reconstruction Era National Historical Park,"20231214",SC,SE,"2783288",National Historical Park,Lands,Reconstruction Era,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{B25C3925-7F8F-4207-81FA-FDE3F1912313}
-90.0416252476906,37.9735852245098,427,STGE,Ste. Genevieve National Historical Park,"20230313143650",MO,MW,need,National Historical Park,Lands,Ste. Geneviève,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{959E00A9-2760-4664-8BD0-56A2FC2712AB}
-84.5956157350179,37.7927153402611,428,CANE,Camp Nelson National Monument,"20200923",KY,SE,"2795910",National Monument,Lands,Camp Nelson,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{686A56C5-EB44-4FE9-A7CB-2EA8D95546AD}
-121.374454353603,41.8872868309187,429,TULE,Tule Lake National Monument,"20190829",CA,PW,"2790524",National Monument,Lands,Tule Lake,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{05A38A17-590B-4A10-A484-6D944C6CC243}
-90.213831006166,32.3408385573446,430,MEMY,Medgar and Myrlie Evers Home National Monument,"20200921",MS,SE,"2808903",National Monument,Lands,Medgar and Myrlie Evers Home,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{456BBAC5-C180-44A9-A03A-91C0A284BB8B}
-77.0187927274625,38.8871359180034,431,DDEM,Dwight D. Eisenhower Memorial,"20200929",DC,NC,need GNIS ID,National Memorial,Lands,Dwight D. Eisenhower,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{D629D4C4-3A18-4607-8F1E-0F06DBD2BECD}
-102.329000336322,38.0495425449623,432,AMCH,Amache National Historic Site,"20240313",CO,IM,,National Historic Site,Lands,Amache,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{BCCFB53D-B122-42ED-930F-4A0D11D9A33B}
-104.022553113797,30.3057966506503,433,BLSC,Blackwell School National Historic Site,"20221209094322",TX,IM,,National Historic Site,Lands,Blackwell School,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{AE5586B3-56A2-45CA-83AB-950406E0BB8A}
145.724001308851,15.2150151885031,434,AMME,American Memorial Park,"20150422",,PW,"1879026",Affiliated Area,Region,American Memorial Park,,NPS_WASO_LANDS,"20241001105626",NPS_WASO_LANDS,{55FB2BC2-2667-4130-8142-D31D220C5964}
